  9.48511E-01 -3.87433E-01
  9.50303E-01 -3.86948E-01
  9.52094E-01 -3.86462E-01
  9.53884E-01 -3.85974E-01
  9.55674E-01 -3.85485E-01
  9.57464E-01 -3.84995E-01
  9.59253E-01 -3.84503E-01
  9.61042E-01 -3.84010E-01
  9.62830E-01 -3.83515E-01
  9.64619E-01 -3.83018E-01
  9.66406E-01 -3.82520E-01
  9.68193E-01 -3.82021E-01
  9.69980E-01 -3.81520E-01
  9.71767E-01 -3.81018E-01
  9.73553E-01 -3.80514E-01
  9.75338E-01 -3.80008E-01
  9.77123E-01 -3.79501E-01
  9.78908E-01 -3.78993E-01
  9.80692E-01 -3.78483E-01
  9.82476E-01 -3.77971E-01
  9.84259E-01 -3.77458E-01
  9.86042E-01 -3.76943E-01
  9.87824E-01 -3.76426E-01
  9.89606E-01 -3.75908E-01
  9.91388E-01 -3.75389E-01
  9.93169E-01 -3.74868E-01
  9.94949E-01 -3.74345E-01
  9.96730E-01 -3.73820E-01
  9.98509E-01 -3.73294E-01
  1.00029E+00 -3.72766E-01
  1.00207E+00 -3.72237E-01
  1.00385E+00 -3.71706E-01
  1.00562E+00 -3.71173E-01
  1.00740E+00 -3.70639E-01
  1.00918E+00 -3.70103E-01
  1.01095E+00 -3.69565E-01
  1.01273E+00 -3.69025E-01
  1.01450E+00 -3.68484E-01
  1.01628E+00 -3.67941E-01
  1.01805E+00 -3.67397E-01
  1.01983E+00 -3.66850E-01
  1.02160E+00 -3.66302E-01
  1.02337E+00 -3.65753E-01
  1.02515E+00 -3.65201E-01
  1.02692E+00 -3.64648E-01
  1.02869E+00 -3.64093E-01
  1.03046E+00 -3.63536E-01
  1.03223E+00 -3.62977E-01
  1.03400E+00 -3.62417E-01
  1.03577E+00 -3.61854E-01
  1.03754E+00 -3.61290E-01
  1.03930E+00 -3.60724E-01
  1.04107E+00 -3.60157E-01
  1.04284E+00 -3.59587E-01
  1.04460E+00 -3.59016E-01
  1.04637E+00 -3.58443E-01
  1.04813E+00 -3.57867E-01
  1.04990E+00 -3.57291E-01
  1.05166E+00 -3.56712E-01
  1.05343E+00 -3.56131E-01
  1.05519E+00 -3.55548E-01
  1.05695E+00 -3.54964E-01
  1.05871E+00 -3.54378E-01
  1.06048E+00 -3.53789E-01
  1.06224E+00 -3.53199E-01
  1.06400E+00 -3.52607E-01
  1.06576E+00 -3.52013E-01
  1.06751E+00 -3.51417E-01
  1.06927E+00 -3.50819E-01
  1.07103E+00 -3.50219E-01
  1.07279E+00 -3.49617E-01
  1.07454E+00 -3.49014E-01
  1.07630E+00 -3.48408E-01
  1.07805E+00 -3.47800E-01
  1.07981E+00 -3.47190E-01
  1.08156E+00 -3.46578E-01
  1.08332E+00 -3.45964E-01
  1.08507E+00 -3.45349E-01
  1.08682E+00 -3.44731E-01
  1.08857E+00 -3.44111E-01
  1.09032E+00 -3.43489E-01
  1.09207E+00 -3.42865E-01
  1.09382E+00 -3.42239E-01
  1.09557E+00 -3.41611E-01
  1.09732E+00 -3.40981E-01
  1.09732E+00 -3.40981E-01
  1.09907E+00 -3.40349E-01
  1.10081E+00 -3.39715E-01
  1.10256E+00 -3.39078E-01
  1.10430E+00 -3.38440E-01
  1.10605E+00 -3.37800E-01
  1.10779E+00 -3.37158E-01
  1.10953E+00 -3.36513E-01
  1.11128E+00 -3.35867E-01
  1.11302E+00 -3.35218E-01
  1.11476E+00 -3.34567E-01
  1.11650E+00 -3.33914E-01
  1.11824E+00 -3.33260E-01
  1.11997E+00 -3.32603E-01
  1.12171E+00 -3.31944E-01
  1.12345E+00 -3.31282E-01
  1.12518E+00 -3.30619E-01
  1.12692E+00 -3.29954E-01
  1.12865E+00 -3.29286E-01
  1.13039E+00 -3.28617E-01
  1.13212E+00 -3.27945E-01
  1.13385E+00 -3.27271E-01
  1.13558E+00 -3.26596E-01
  1.13732E+00 -3.25918E-01
  1.13905E+00 -3.25238E-01
  1.14077E+00 -3.24556E-01
  1.14250E+00 -3.23871E-01
  1.14423E+00 -3.23185E-01
  1.14596E+00 -3.22497E-01
  1.14768E+00 -3.21806E-01
  1.14941E+00 -3.21114E-01
  1.15113E+00 -3.20419E-01
  1.15285E+00 -3.19722E-01
  1.15457E+00 -3.19023E-01
  1.15630E+00 -3.18322E-01
  1.15802E+00 -3.17619E-01
  1.15974E+00 -3.16914E-01
  1.16145E+00 -3.16206E-01
  1.16317E+00 -3.15497E-01
  1.16489E+00 -3.14785E-01
  1.16660E+00 -3.14072E-01
  1.16832E+00 -3.13356E-01
  1.17003E+00 -3.12638E-01
  1.17175E+00 -3.11918E-01
  1.17346E+00 -3.11196E-01
  1.17517E+00 -3.10472E-01
  1.17688E+00 -3.09745E-01
  1.17859E+00 -3.09017E-01
  1.18029E+00 -3.08286E-01
  1.18200E+00 -3.07554E-01
  1.18371E+00 -3.06819E-01
  1.18541E+00 -3.06082E-01
  1.18712E+00 -3.05343E-01
  1.18882E+00 -3.04602E-01
  1.19052E+00 -3.03858E-01
  1.19222E+00 -3.03113E-01
  1.19392E+00 -3.02366E-01
  1.19562E+00 -3.01616E-01
  1.19732E+00 -3.00864E-01
  1.19901E+00 -3.00110E-01
  1.20071E+00 -2.99354E-01
  1.20240E+00 -2.98596E-01
  1.20410E+00 -2.97836E-01
  1.20579E+00 -2.97074E-01
  1.20748E+00 -2.96309E-01
  1.20917E+00 -2.95542E-01
  1.21086E+00 -2.94774E-01
  1.21254E+00 -2.94003E-01
  1.21423E+00 -2.93230E-01
  1.21592E+00 -2.92455E-01
  1.21760E+00 -2.91677E-01
  1.21928E+00 -2.90898E-01
  1.22097E+00 -2.90116E-01
  1.22265E+00 -2.89333E-01
  1.22433E+00 -2.88547E-01
  1.22600E+00 -2.87759E-01
  1.22768E+00 -2.86969E-01
  1.22936E+00 -2.86176E-01
  1.23103E+00 -2.85382E-01
  1.23270E+00 -2.84586E-01
  1.23438E+00 -2.83787E-01
  1.23605E+00 -2.82986E-01
  1.23772E+00 -2.82183E-01
  1.23938E+00 -2.81378E-01
  1.24105E+00 -2.80571E-01
  1.24272E+00 -2.79762E-01
  1.24438E+00 -2.78950E-01
  1.24605E+00 -2.78136E-01
  1.24771E+00 -2.77321E-01
  1.24937E+00 -2.76503E-01
  1.25103E+00 -2.75683E-01
  1.25269E+00 -2.74861E-01
  1.25434E+00 -2.74036E-01
  1.25600E+00 -2.73210E-01
  1.25765E+00 -2.72381E-01
  1.25930E+00 -2.71550E-01
  1.26096E+00 -2.70717E-01
  1.26261E+00 -2.69882E-01
  1.26425E+00 -2.69045E-01
  1.26590E+00 -2.68205E-01
  1.26755E+00 -2.67364E-01
  1.26755E+00 -2.67364E-01
